Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3493958,-,-,-,22.45,88.3,5,6,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Wind Direction,Pressure,Solar Zenith Angle,DNI,GHI,DHI,Relative Humidity,Dew Point
2017,2,15,17,0,23.200000000000003,1.4000000000000001,305,1017,89.57000000000001,0,0,0,55.550000000000004,13.8
2017,2,15,17,15,23,1.4000000000000001,305,1017,93.42,0,0,0,56.230000000000004,13.8
2017,2,15,17,30,22.8,1.4000000000000001,305,1017,96.81,0,0,0,56.910000000000004,13.8
2017,2,15,17,45,22.6,1.4000000000000001,305,1017,100.22,0,0,0,56.2,13.4
2017,2,15,18,0,22.3,1.4000000000000001,306,1017,103.65,0,0,0,57.230000000000004,13.4
2017,2,15,18,15,22.200000000000003,1.4000000000000001,306,1018,107.08,0,0,0,57.64,13.4
2017,2,15,18,30,22,1.3,306,1018,110.53,0,0,0,58.34,13.4
2017,2,15,18,45,21.900000000000002,1.3,306,1018,113.98,0,0,0,57.03,13
2017,2,15,19,0,21.700000000000003,1.3,306,1018,117.44,0,0,0,57.72,13
2017,2,15,19,15,21.6,1.3,308,1018,120.9,0,0,0,58.08,13
2017,2,15,19,30,21.5,1.3,309,1018,124.36,0,0,0,58.43,13
2017,2,15,19,45,21.400000000000002,1.3,310,1018,127.83,0,0,0,56.81,12.5
2017,2,15,20,0,21.200000000000003,1.3,311,1018,131.29,0,0,0,57.51,12.5
2017,2,15,20,15,21.1,1.2000000000000002,312,1018,134.75,0,0,0,57.86,12.5
2017,2,15,20,30,21,1.2000000000000002,314,1018,138.20000000000002,0,0,0,58.21,12.5
2017,2,15,20,45,20.900000000000002,1.2000000000000002,316,1018,141.63,0,0,0,56.59,12
2017,2,15,21,0,20.700000000000003,1.2000000000000002,317,1018,145.05,0,0,0,57.29,12
2017,2,15,21,15,20.6,1.2000000000000002,318,1018,148.44,0,0,0,57.64,12
2017,2,15,21,30,20.400000000000002,1.2000000000000002,320,1018,151.79,0,0,0,58.35,12
2017,2,15,21,45,20.3,1.2000000000000002,321,1018,155.09,0,0,0,57.2,11.600000000000001
2017,2,15,22,0,20.1,1.2000000000000002,322,1018,158.31,0,0,0,57.910000000000004,11.600000000000001
2017,2,15,22,15,19.900000000000002,1.2000000000000002,322,1018,161.4,0,0,0,58.63,11.600000000000001
2017,2,15,22,30,19.6,1.2000000000000002,323,1018,164.28,0,0,0,59.730000000000004,11.600000000000001
2017,2,15,22,45,19.3,1.2000000000000002,323,1018,166.83,0,0,0,60.050000000000004,11.4
2017,2,15,23,0,19.1,1.2000000000000002,323,1018,168.81,0,0,0,60.800000000000004,11.4
2017,2,15,23,15,18.8,1.2000000000000002,323,1018,169.88,0,0,0,61.95,11.4
2017,2,15,23,30,18.5,1.2000000000000002,323,1017,169.74,0,0,0,63.06,11.3
2017,2,15,23,45,18.2,1.2000000000000002,323,1017,168.44,0,0,0,63.6,11.200000000000001
2017,2,16,0,0,17.900000000000002,1.2000000000000002,323,1017,166.3,0,0,0,64.81,11.200000000000001
2017,2,16,0,15,17.7,1.3,323,1017,163.66,0,0,0,65.63,11.200000000000001
2017,2,16,0,30,17.400000000000002,1.3,323,1017,160.72,0,0,0,66.88,11.200000000000001
2017,2,16,0,45,17.2,1.3,323,1017,157.6,0,0,0,66.64,10.9
2017,2,16,1,0,16.900000000000002,1.3,323,1017,154.36,0,0,0,67.91,10.9
2017,2,16,1,15,16.8,1.4000000000000001,323,1017,151.05,0,0,0,68.34,10.9
2017,2,16,1,30,16.6,1.4000000000000001,323,1017,147.68,0,0,0,69.21000000000001,10.9
2017,2,16,1,45,16.400000000000002,1.4000000000000001,323,1017,144.28,0,0,0,68.41,10.600000000000001
2017,2,16,2,0,16.2,1.5,323,1017,140.86,0,0,0,69.28,10.600000000000001
2017,2,16,2,15,16.1,1.5,324,1017,137.42000000000002,0,0,0,69.72,10.600000000000001
2017,2,16,2,30,15.9,1.5,324,1017,133.97,0,0,0,70.62,10.600000000000001
2017,2,16,2,45,15.8,1.5,324,1017,130.51,0,0,0,68.96000000000001,10.100000000000001
2017,2,16,3,0,15.600000000000001,1.5,324,1017,127.04,0,0,0,69.85000000000001,10.100000000000001
2017,2,16,3,15,15.5,1.5,325,1017,123.58,0,0,0,70.3,10.100000000000001
2017,2,16,3,30,15.4,1.4000000000000001,325,1017,120.11,0,0,0,70.75,10.100000000000001
2017,2,16,3,45,15.200000000000001,1.4000000000000001,326,1017,116.64,0,0,0,69.5,9.700000000000001
2017,2,16,4,0,15.100000000000001,1.4000000000000001,326,1017,113.18,0,0,0,69.95,9.700000000000001
2017,2,16,4,15,15.100000000000001,1.4000000000000001,326,1017,109.73,0,0,0,69.95,9.700000000000001
2017,2,16,4,30,15.100000000000001,1.4000000000000001,326,1017,106.28,0,0,0,69.95,9.700000000000001
2017,2,16,4,45,15.100000000000001,1.4000000000000001,326,1017,102.85000000000001,0,0,0,69.95,9.700000000000001
2017,2,16,5,0,14.9,1.2000000000000002,329,1017,99.42,0,0,0,69.42,9.4
2017,2,16,5,15,15.600000000000001,1.5,329,1018,96.01,0,0,0,66.45,9.4
2017,2,16,5,30,16.2,1.7000000000000002,330,1018,92.61,0,0,0,63.95,9.4
2017,2,16,5,45,16.900000000000002,1.9000000000000001,330,1018,88.85000000000001,13,5,4,60.31,9.200000000000001
2017,2,16,6,0,17.5,2.2,331,1018,85.69,69,28,23,58.07,9.200000000000001
2017,2,16,6,15,18.2,2.2,331,1018,82.43,143,68,49,55.57,9.200000000000001
2017,2,16,6,30,18.900000000000002,2.2,330,1019,79.15,215,115,75,53.25,9.200000000000001
2017,2,16,6,45,19.5,2.2,330,1019,75.89,283,167,98,50.89,9.1
2017,2,16,7,0,20.200000000000003,2.3000000000000003,330,1019,72.66,343,221,119,48.730000000000004,9.1
2017,2,16,7,15,21.3,2.1,331,1019,69.47,395,276,138,45.56,9.1
2017,2,16,7,30,22.400000000000002,1.8,333,1019,66.33,441,331,154,42.61,9.1
2017,2,16,7,45,23.400000000000002,1.6,335,1019,63.230000000000004,352,358,200,38.95,8.6
2017,2,16,8,0,24.5,1.4000000000000001,336,1019,60.2,383,409,219,36.47,8.6
2017,2,16,8,15,25.400000000000002,1.2000000000000002,337,1019,57.24,412,458,235,34.57,8.6
2017,2,16,8,30,26.3,1,338,1019,54.370000000000005,437,505,250,32.78,8.6
2017,2,16,8,45,27.200000000000003,0.8,339,1019,51.6,470,552,260,29.310000000000002,7.800000000000001
2017,2,16,9,0,28.1,0.6000000000000001,339,1019,48.94,490,593,271,27.82,7.800000000000001
2017,2,16,9,15,28.5,0.7000000000000001,332,1018,46.43,507,631,281,27.150000000000002,7.800000000000001
2017,2,16,9,30,28.900000000000002,0.8,325,1018,44.07,522,665,289,26.53,7.800000000000001
2017,2,16,9,45,29.400000000000002,0.9,317,1018,41.9,542,697,294,26.080000000000002,7.9
2017,2,16,10,0,29.8,1,310,1018,39.96,553,723,300,25.490000000000002,7.9
2017,2,16,10,15,30,1.2000000000000002,307,1017,38.27,564,748,305,25.17,7.9
2017,2,16,10,30,30.200000000000003,1.3,304,1017,36.87,571,766,309,24.89,7.9
2017,2,16,10,45,30.400000000000002,1.5,301,1017,35.79,519,763,342,24.91,8.1
2017,2,16,11,0,30.6,1.6,298,1016,35.07,522,771,344,24.6,8.1
2017,2,16,11,15,30.700000000000003,1.7000000000000002,296,1016,34.72,523,776,345,24.46,8.1
2017,2,16,11,30,30.8,1.8,295,1016,34.76,523,775,345,24.32,8.1
2017,2,16,11,45,30.900000000000002,1.8,294,1015,35.18,531,773,339,24.35,8.200000000000001
2017,2,16,12,0,31,1.9000000000000001,293,1015,35.980000000000004,527,763,337,24.21,8.200000000000001
2017,2,16,12,15,31,1.9000000000000001,292,1015,37.13,522,749,333,24.21,8.200000000000001
2017,2,16,12,30,30.900000000000002,2,291,1014,38.59,514,730,328,24.330000000000002,8.200000000000001
2017,2,16,12,45,30.900000000000002,2,291,1014,40.33,514,710,318,24.490000000000002,8.3
2017,2,16,13,0,30.900000000000002,2,290,1014,42.33,502,683,311,24.490000000000002,8.3
2017,2,16,13,15,30.700000000000003,2,289,1013,44.53,489,652,303,24.740000000000002,8.3
2017,2,16,13,30,30.6,2,288,1013,46.92,474,617,293,24.89,8.3
2017,2,16,13,45,30.400000000000002,2,287,1013,49.47,464,581,279,25.490000000000002,8.5
2017,2,16,14,0,30.200000000000003,1.9000000000000001,286,1013,52.15,444,539,266,25.78,8.5
2017,2,16,14,15,29.900000000000002,1.8,286,1013,54.95,421,494,252,26.23,8.5
2017,2,16,14,30,29.5,1.8,287,1013,57.84,309,389,224,26.84,8.5
2017,2,16,14,45,29.200000000000003,1.7000000000000002,288,1013,60.81,245,329,209,30.28,10
2017,2,16,15,0,28.8,1.6,289,1013,63.86,308,311,175,30.98,10
2017,2,16,15,15,27.900000000000002,1.4000000000000001,289,1013,66.96000000000001,302,293,175,32.64,10
2017,2,16,15,30,27,1.3,290,1013,70.12,131,184,140,34.4,10
2017,2,16,15,45,26,1.2000000000000002,290,1013,73.32000000000001,222,188,124,44.93,13.100000000000001
2017,2,16,16,0,25.1,1.1,291,1013,76.55,176,136,95,47.39,13.100000000000001
2017,2,16,16,15,24.6,1.1,291,1013,79.82000000000001,127,88,65,48.82,13.100000000000001
2017,2,16,16,30,24.200000000000003,1.1,290,1014,83.09,78,45,36,50.050000000000004,13.100000000000001
2017,2,16,16,45,23.8,1.2000000000000002,290,1014,86.35000000000001,33,15,13,47.37,11.9
2017,2,16,17,0,23.400000000000002,1.2000000000000002,290,1014,89.46000000000001,0,0,0,48.52,11.9
2017,2,16,17,15,23.3,1.2000000000000002,287,1014,93.3,0,0,0,48.82,11.9
2017,2,16,17,30,23.3,1.2000000000000002,284,1014,96.7,0,0,0,48.82,11.9
2017,2,16,17,45,23.200000000000003,1.1,282,1015,100.11,0,0,0,47.68,11.5
2017,2,16,18,0,23.200000000000003,1.1,279,1015,103.54,0,0,0,47.68,11.5
2017,2,16,18,15,23.1,1.1,273,1015,106.98,0,0,0,47.96,11.5
2017,2,16,18,30,23.1,1,266,1015,110.42,0,0,0,47.96,11.5
2017,2,16,18,45,23,1,259,1015,113.88,0,0,0,47.44,11.200000000000001
2017,2,16,19,0,23,0.9,252,1015,117.34,0,0,0,47.44,11.200000000000001
2017,2,16,19,15,22.8,0.9,246,1015,120.8,0,0,0,48.01,11.200000000000001
2017,2,16,19,30,22.700000000000003,0.9,240,1015,124.27,0,0,0,48.300000000000004,11.200000000000001
2017,2,16,19,45,22.5,0.8,234,1015,127.73,0,0,0,49.27,11.3
2017,2,16,20,0,22.400000000000002,0.8,228,1015,131.19,0,0,0,49.57,11.3
2017,2,16,20,15,22.3,0.8,226,1015,134.65,0,0,0,49.870000000000005,11.3
2017,2,16,20,30,22.200000000000003,0.8,224,1015,138.09,0,0,0,50.17,11.3
2017,2,16,20,45,22,0.8,223,1015,141.52,0,0,0,51.2,11.5
2017,2,16,21,0,21.900000000000002,0.8,221,1015,144.93,0,0,0,51.51,11.5
2017,2,16,21,15,21.8,0.8,223,1015,148.32,0,0,0,51.82,11.5
2017,2,16,21,30,21.6,0.8,224,1015,151.66,0,0,0,52.46,11.5
2017,2,16,21,45,21.400000000000002,0.8,226,1015,154.94,0,0,0,54.08,11.700000000000001
2017,2,16,22,0,21.3,0.8,227,1015,158.14000000000001,0,0,0,54.410000000000004,11.700000000000001
2017,2,16,22,15,21.1,0.8,230,1015,161.21,0,0,0,55.08,11.700000000000001
2017,2,16,22,30,20.900000000000002,0.8,234,1015,164.06,0,0,0,55.76,11.700000000000001
2017,2,16,22,45,20.700000000000003,0.8,237,1015,166.57,0,0,0,57.6,12
2017,2,16,23,0,20.6,0.8,240,1015,168.5,0,0,0,57.95,12
2017,2,16,23,15,20.3,0.8,246,1015,169.53,0,0,0,59.03,12
2017,2,16,23,30,20.1,0.9,252,1015,169.39000000000001,0,0,0,59.76,12
2017,2,16,23,45,19.900000000000002,0.9,258,1015,168.12,0,0,0,62.34,12.5
2017,2,17,0,0,19.700000000000003,0.9,264,1015,166.03,0,0,0,63.120000000000005,12.5
2017,2,17,0,15,19.400000000000002,0.9,269,1015,163.43,0,0,0,64.3,12.5
2017,2,17,0,30,19.1,1,274,1015,160.51,0,0,0,65.51,12.5
2017,2,17,0,45,18.8,1,280,1015,157.41,0,0,0,69.17,13
2017,2,17,1,0,18.5,1,285,1015,154.19,0,0,0,70.47,13
2017,2,17,1,15,18.2,1,289,1015,150.89000000000001,0,0,0,71.81,13
2017,2,17,1,30,18,1.1,292,1015,147.53,0,0,0,72.71000000000001,13
2017,2,17,1,45,17.7,1.1,296,1015,144.14000000000001,0,0,0,76.22,13.5
2017,2,17,2,0,17.400000000000002,1.1,300,1015,140.72,0,0,0,77.67,13.5
2017,2,17,2,15,17.2,1.1,302,1015,137.29,0,0,0,78.66,13.5
2017,2,17,2,30,17,1.1,305,1015,133.84,0,0,0,79.66,13.5
2017,2,17,2,45,16.8,1.1,307,1015,130.38,0,0,0,81.83,13.700000000000001
2017,2,17,3,0,16.6,1.1,310,1015,126.91,0,0,0,82.87,13.700000000000001
2017,2,17,3,15,16.5,1.1,313,1015,123.45,0,0,0,83.39,13.700000000000001
2017,2,17,3,30,16.3,1.1,317,1015,119.98,0,0,0,84.46000000000001,13.700000000000001
2017,2,17,3,45,16.2,1.2000000000000002,320,1015,116.52,0,0,0,84.56,13.600000000000001
2017,2,17,4,0,16,1.2000000000000002,324,1016,113.05,0,0,0,85.73,13.600000000000001
2017,2,17,4,15,16,1.2000000000000002,324,1016,109.60000000000001,0,0,0,85.73,13.600000000000001
2017,2,17,4,30,16,1.2000000000000002,324,1016,106.15,0,0,0,85.73,13.600000000000001
2017,2,17,4,45,16,1.2000000000000002,324,1016,102.71000000000001,0,0,0,85.73,13.600000000000001
2017,2,17,5,0,15.8,1.2000000000000002,338,1017,99.28,0,0,0,84.15,13.100000000000001
2017,2,17,5,15,16.3,1.5,340,1017,95.87,0,0,0,81.52,13.100000000000001
2017,2,17,5,30,16.900000000000002,1.7000000000000002,343,1017,92.47,0,0,0,78.48,13.100000000000001
2017,2,17,5,45,17.5,1.9000000000000001,345,1017,88.72,5,3,3,72.53,12.5
2017,2,17,6,0,18,2.1,348,1017,85.54,28,18,16,70.28,12.5
2017,2,17,6,15,18.6,2,350,1017,82.27,64,50,41,67.7,12.5
2017,2,17,6,30,19.200000000000003,1.9000000000000001,353,1018,78.99,104,92,73,65.28,12.5
2017,2,17,6,45,19.8,1.9000000000000001,356,1018,75.72,151,143,106,60.370000000000005,11.9
2017,2,17,7,0,20.400000000000002,1.8,359,1018,72.48,191,195,138,58.17,11.9
2017,2,17,7,15,21.6,1.5,273,1018,69.29,230,248,167,54.050000000000004,11.9
2017,2,17,7,30,22.700000000000003,1.3,187,1018,66.13,265,301,194,50.56,11.9
2017,2,17,7,45,23.900000000000002,1,101,1018,63.03,307,356,216,43.660000000000004,10.8
2017,2,17,8,0,25,0.8,15,1018,59.99,337,406,238,40.89,10.8
2017,2,17,8,15,25.700000000000003,0.7000000000000001,39,1018,57.02,364,455,257,39.230000000000004,10.8
2017,2,17,8,30,26.5,0.6000000000000001,62,1017,54.14,388,501,274,37.39,10.8
2017,2,17,8,45,27.200000000000003,0.5,86,1017,51.35,418,547,286,34.21,10.100000000000001
2017,2,17,9,0,28,0.5,110,1017,48.68,437,588,299,32.660000000000004,10.100000000000001
2017,2,17,9,15,28.400000000000002,0.5,119,1017,46.15,456,627,311,31.91,10.100000000000001
2017,2,17,9,30,28.700000000000003,0.5,127,1017,43.79,471,660,321,31.36,10.100000000000001
2017,2,17,9,45,29.1,0.6000000000000001,136,1016,41.61,492,693,325,31.12,10.3
2017,2,17,10,0,29.5,0.6000000000000001,145,1016,39.65,503,719,332,30.42,10.3
2017,2,17,10,15,29.8,0.6000000000000001,154,1016,37.95,512,741,337,29.900000000000002,10.3
2017,2,17,10,30,30,0.7000000000000001,164,1015,36.53,519,759,342,29.53,10.3
2017,2,17,10,45,30.200000000000003,0.7000000000000001,173,1015,35.45,489,763,364,29.59,10.5
2017,2,17,11,0,30.5,0.7000000000000001,183,1015,34.72,492,772,367,29.09,10.5
2017,2,17,11,15,30.6,0.8,189,1014,34.37,494,776,368,28.89,10.5
2017,2,17,11,30,30.8,0.8,195,1014,34.410000000000004,494,775,368,28.57,10.5
2017,2,17,11,45,30.900000000000002,0.9,201,1014,34.84,497,771,364,28.78,10.700000000000001
2017,2,17,12,0,31.1,0.9,207,1013,35.65,493,762,361,28.43,10.700000000000001
2017,2,17,12,15,31.1,0.9,210,1013,36.81,488,748,357,28.43,10.700000000000001
2017,2,17,12,30,31.1,1,213,1013,38.28,481,729,352,28.43,10.700000000000001
2017,2,17,12,45,31.1,1,217,1013,40.04,472,707,346,28.75,10.8
2017,2,17,13,0,31.1,1.1,220,1012,42.050000000000004,461,680,338,28.72,10.8
2017,2,17,13,15,31,1.1,223,1012,44.27,448,649,328,28.88,10.8
2017,2,17,13,30,30.900000000000002,1.2000000000000002,226,1012,46.68,433,614,317,29.05,10.8
2017,2,17,13,45,30.8,1.2000000000000002,229,1012,49.24,411,575,307,29.42,10.9
2017,2,17,14,0,30.6,1.3,232,1012,51.93,390,532,292,29.76,10.9
2017,2,17,14,15,30.3,1.3,234,1012,54.74,368,488,275,30.27,10.9
2017,2,17,14,30,30,1.3,236,1012,57.64,252,370,235,30.79,10.9
2017,2,17,14,45,29.700000000000003,1.3,237,1012,60.63,315,392,237,33.55,12
2017,2,17,15,0,29.400000000000002,1.2000000000000002,239,1012,63.68,285,341,214,34.13,12
2017,2,17,15,15,28.6,1.2000000000000002,241,1012,66.8,132,219,167,35.74,12
2017,2,17,15,30,27.700000000000003,1.1,242,1012,69.96000000000001,85,169,140,37.65,12
2017,2,17,15,45,26.900000000000002,1,244,1013,73.17,182,184,131,47.13,14.700000000000001
2017,2,17,16,0,26,0.9,245,1013,76.41,142,133,99,49.69,14.700000000000001
2017,2,17,16,15,25.5,1,245,1013,79.68,101,84,66,51.18,14.700000000000001
2017,2,17,16,30,25,1.1,245,1013,82.97,60,43,36,52.72,14.700000000000001
2017,2,17,16,45,24.400000000000002,1.1,245,1013,86.23,24,14,13,52.28,14
2017,2,17,17,0,23.900000000000002,1.2000000000000002,244,1013,89.36,0,0,0,53.870000000000005,14
2017,2,17,17,15,23.6,1.2000000000000002,244,1014,93.18,0,0,0,54.9,14
2017,2,17,17,30,23.3,1.2000000000000002,243,1014,96.59,0,0,0,55.9,14
2017,2,17,17,45,23.1,1.2000000000000002,243,1014,100,0,0,0,57.56,14.3
2017,2,17,18,0,22.8,1.3,242,1014,103.43,0,0,0,58.61,14.3
2017,2,17,18,15,22.6,1.3,242,1015,106.87,0,0,0,59.38,14.3
2017,2,17,18,30,22.400000000000002,1.3,242,1015,110.32000000000001,0,0,0,60.1,14.3
2017,2,17,18,45,22.200000000000003,1.3,242,1015,113.78,0,0,0,63.04,14.8
2017,2,17,19,0,22,1.3,243,1015,117.24000000000001,0,0,0,63.81,14.8
2017,2,17,19,15,21.8,1.2000000000000002,244,1015,120.7,0,0,0,64.59,14.8
2017,2,17,19,30,21.6,1.2000000000000002,245,1016,124.17,0,0,0,65.44,14.8
2017,2,17,19,45,21.400000000000002,1.2000000000000002,246,1016,127.63000000000001,0,0,0,68.68,15.4
2017,2,17,20,0,21.200000000000003,1.2000000000000002,247,1016,131.09,0,0,0,69.52,15.4
2017,2,17,20,15,21.1,1.1,249,1016,134.54,0,0,0,69.95,15.4
2017,2,17,20,30,21,1.1,251,1016,137.99,0,0,0,70.38,15.4
2017,2,17,20,45,20.900000000000002,1.1,253,1016,141.41,0,0,0,72.47,15.8
2017,2,17,21,0,20.700000000000003,1.1,255,1016,144.82,0,0,0,73.36,15.8
2017,2,17,21,15,20.700000000000003,1,258,1016,148.19,0,0,0,73.36,15.8
2017,2,17,21,30,20.6,1,261,1016,151.53,0,0,0,73.81,15.8
2017,2,17,21,45,20.5,1,263,1016,154.8,0,0,0,75.16,15.9
2017,2,17,22,0,20.400000000000002,1,266,1016,157.98,0,0,0,75.62,15.9
2017,2,17,22,15,20.400000000000002,1,271,1016,161.02,0,0,0,75.62,15.9
2017,2,17,22,30,20.3,0.9,275,1016,163.84,0,0,0,76.09,15.9
2017,2,17,22,45,20.200000000000003,0.9,279,1016,166.31,0,0,0,77.03,16
2017,2,17,23,0,20.1,0.9,283,1016,168.19,0,0,0,77.5,16
2017,2,17,23,15,20,0.9,288,1016,169.19,0,0,0,77.98,16
2017,2,17,23,30,19.900000000000002,0.9,293,1016,169.05,0,0,0,78.46000000000001,16
2017,2,17,23,45,19.8,0.9,298,1016,167.81,0,0,0,79.14,16.1
2017,2,18,0,0,19.700000000000003,0.9,303,1016,165.75,0,0,0,79.63,16.1
2017,2,18,0,15,19.5,0.9,308,1015,163.18,0,0,0,80.54,16.1
2017,2,18,0,30,19.400000000000002,0.9,312,1015,160.3,0,0,0,81.04,16.1
2017,2,18,0,45,19.3,0.9,316,1015,157.22,0,0,0,81.15,16
2017,2,18,1,0,19.200000000000003,0.9,321,1015,154.01,0,0,0,81.66,16
2017,2,18,1,15,19.1,0.9,323,1015,150.72,0,0,0,82.17,16
2017,2,18,1,30,19,0.9,325,1015,147.38,0,0,0,82.68,16
2017,2,18,1,45,18.8,0.9,326,1015,143.99,0,0,0,82.76,15.8
2017,2,18,2,0,18.7,0.9,328,1015,140.58,0,0,0,83.28,15.8
2017,2,18,2,15,18.6,0.9,327,1015,137.15,0,0,0,83.8,15.8
2017,2,18,2,30,18.5,0.8,326,1015,133.7,0,0,0,84.32000000000001,15.8
2017,2,18,2,45,18.400000000000002,0.8,325,1015,130.24,0,0,0,83.86,15.600000000000001
2017,2,18,3,0,18.3,0.8,324,1015,126.78,0,0,0,84.38,15.600000000000001
2017,2,18,3,15,18.2,0.8,321,1015,123.31,0,0,0,84.91,15.600000000000001
2017,2,18,3,30,18,0.9,319,1015,119.85000000000001,0,0,0,85.98,15.600000000000001
2017,2,18,3,45,17.900000000000002,0.9,316,1015,116.38,0,0,0,85.91,15.5
2017,2,18,4,0,17.8,0.9,314,1015,112.92,0,0,0,86.45,15.5
2017,2,18,4,15,17.8,0.9,314,1015,109.46000000000001,0,0,0,86.45,15.5
2017,2,18,4,30,17.8,0.9,314,1015,106.01,0,0,0,86.45,15.5
2017,2,18,4,45,17.8,0.9,314,1015,102.57000000000001,0,0,0,86.45,15.5
2017,2,18,5,0,17.3,0.9,306,1016,99.14,0,0,0,89.19,15.5
2017,2,18,5,15,17.8,1,305,1016,95.72,0,0,0,86.43,15.5
2017,2,18,5,30,18.2,1.1,303,1017,92.31,0,0,0,84.38,15.5
2017,2,18,5,45,18.7,1.2000000000000002,302,1017,88.58,5,4,3,82.67,15.700000000000001
2017,2,18,6,0,19.1,1.4000000000000001,301,1017,85.39,28,18,16,80.64,15.700000000000001
2017,2,18,6,15,19.700000000000003,1.3,298,1017,82.10000000000001,62,50,41,77.7,15.700000000000001
2017,2,18,6,30,20.3,1.3,296,1017,78.82000000000001,100,92,73,74.87,15.700000000000001
2017,2,18,6,45,20.900000000000002,1.3,293,1017,75.54,145,143,107,72.05,15.700000000000001
2017,2,18,7,0,21.5,1.2000000000000002,290,1017,72.3,183,194,138,69.46000000000001,15.700000000000001
2017,2,18,7,15,22.700000000000003,1.1,269,1017,69.10000000000001,219,246,168,64.58,15.700000000000001
2017,2,18,7,30,23.900000000000002,0.9,247,1017,65.93,253,299,196,60.08,15.700000000000001
2017,2,18,7,45,25.1,0.8,225,1017,62.82,295,354,219,48.82,13.600000000000001
2017,2,18,8,0,26.3,0.6000000000000001,203,1017,59.77,324,404,241,45.480000000000004,13.600000000000001
2017,2,18,8,15,26.900000000000002,0.7000000000000001,199,1017,56.79,351,452,260,43.910000000000004,13.600000000000001
2017,2,18,8,30,27.5,0.8,196,1017,53.9,373,497,277,42.4,13.600000000000001
2017,2,18,8,45,28.1,0.9,192,1017,51.1,397,546,297,39.82,13.200000000000001
2017,2,18,9,0,28.700000000000003,1,188,1017,48.42,416,587,311,38.46,13.200000000000001
2017,2,18,9,15,29.1,1,193,1017,45.88,433,624,323,37.58,13.200000000000001
2017,2,18,9,30,29.400000000000002,1.1,198,1017,43.5,447,657,333,36.94,13.200000000000001
2017,2,18,9,45,29.8,1.1,203,1016,41.31,461,688,341,36.51,13.3
2017,2,18,10,0,30.1,1.1,208,1016,39.33,472,714,349,35.89,13.3
2017,2,18,10,15,30.3,1.2000000000000002,213,1016,37.62,479,734,354,35.480000000000004,13.3
2017,2,18,10,30,30.6,1.2000000000000002,217,1016,36.2,486,751,359,34.88,13.3
2017,2,18,10,45,30.8,1.3,222,1015,35.1,454,755,384,34.72,13.5
2017,2,18,11,0,31,1.3,227,1015,34.37,457,763,386,34.33,13.5
2017,2,18,11,15,31.1,1.4000000000000001,229,1015,34.02,458,767,388,34.13,13.5
2017,2,18,11,30,31.200000000000003,1.5,232,1014,34.06,458,767,387,33.910000000000004,13.4
2017,2,18,11,45,31.400000000000002,1.6,234,1014,34.5,282,637,404,33.92,13.600000000000001
2017,2,18,12,0,31.5,1.7000000000000002,237,1014,35.32,257,614,404,33.730000000000004,13.600000000000001
2017,2,18,12,15,31.5,1.8,238,1013,36.49,293,624,389,33.69,13.600000000000001
2017,2,18,12,30,31.5,1.8,240,1013,37.980000000000004,323,626,371,33.69,13.600000000000001
2017,2,18,12,45,31.5,1.9000000000000001,242,1013,39.75,263,575,373,34.27,13.9
2017,2,18,13,0,31.5,2,243,1013,41.78,286,567,354,34.27,13.9
2017,2,18,13,15,31.3,2,244,1013,44.01,410,640,345,34.660000000000004,13.9
2017,2,18,13,30,31.200000000000003,2.1,245,1013,46.43,395,606,333,34.86,13.9
2017,2,18,13,45,31,2.1,246,1012,49.01,261,475,304,35.75,14.100000000000001
2017,2,18,14,0,30.900000000000002,2.2,248,1012,51.72,236,432,286,35.95,14.100000000000001
2017,2,18,14,15,30.6,2.1,247,1013,54.54,223,394,264,36.61,14.100000000000001
2017,2,18,14,30,30.3,2.1,247,1013,57.45,307,434,269,37.24,14.100000000000001
2017,2,18,14,45,29.900000000000002,2.1,246,1013,60.45,279,385,247,39.71,14.700000000000001
2017,2,18,15,0,29.6,2,246,1013,63.51,251,335,223,40.4,14.700000000000001
2017,2,18,15,15,28.900000000000002,1.8,244,1013,66.63,221,283,195,42.06,14.700000000000001
2017,2,18,15,30,28.200000000000003,1.6,243,1013,69.81,189,231,165,43.800000000000004,14.700000000000001
2017,2,18,15,45,27.400000000000002,1.3,241,1013,73.02,159,180,134,51.63,16.6
